brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
CMI,RollnAnchor Pulley,rigging,Arborist Pulleys,aluminum,,unl,,35.6 (8000 lbs),,,,12.7,,,RollnAnchor Pulley,https://cdn.shopify.com/s/files/1/0393/0605/files/RA_Pulley_46729973-af18-4325-be94-4895ba0a2bff.pdf?v=1771949718,https://cmigearusa.com/products/rna-pulley,,https://cdn.shopify.com/s/files/1/0393/0605/files/CMI_INSPECTION_INSTRUCTIONS.pdf?v=1729017671
Courant,Axxis,ppe,Carabiners,Zircal aluminium alloy,EN 362,,10,24,,,,,,,PPLSMQSY,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/axxis,,
Courant,Axxis TL,ppe,Carabiners,Zircal aluminium alloy,EN 362,,10,24,,,,,,,RMQUAXTL,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/axxis-tl,,
Courant,Vector TL,ppe,Carabiners,Aluminium,EN 362,,10,22,,,,,,,RMQK786CA,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/vector-tl,,
Courant,Moka,ppe,Carabiners,Aluminium,EN 362,,10,,,,,,,,RMQCMOKA,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/moka,,
Courant,Victo,ppe,Carabiners,Steel,EN 362,,10,50,,,,,,,,,https://www.mycourant.com/en/carabiner/victo,,
Courant,Snapo,ppe,Carabiners,,EN 362,,10,,,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/snapo,,
Courant,Tango Blue,ppe,Carabiners,Aluminium,EN 362,,10,,,,,,,,RMQU223B,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/tango-blue,,
Courant,Tango Red,ppe,Carabiners,Aluminium,EN 362,,10,,,,,,,,RMQU223R,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/tango-red,,
Courant,Honos,no ppe,Carabiners,,,,,,,,,,,,RMQHONSJ,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/honos,,
Courant,Koala Harness S,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,,10,,,,,,Label,,REL0HRS+,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,
Courant,Koala Harness M/L,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,,10,,,,,,Label,,REL0HRML+,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,
Courant,Koala Harness L/XL,ppe,Harnesses,Polyester; aluminium alloy; steel,EN 358; EN 813,,10,,,,,,Label,,REL0HRXL+,,https://vertical-living.mycourant.com/en/tree-care-material/security-harnesses/koala-harness,,
Courant,Squir 11.5mm,ppe,Access Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,30,,,11.5,11.5,,,MJ100RZC+++/MJ100JZC+++,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/access-ropes/squir-115mm,,
Courant,Truck 10.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,27,,,10.5,10.5,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/truck-105mm,,
Courant,Truck 11mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,32.5,,,11,11,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/truck-11mm,,
Courant,Ultima 10.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,30,,,10.5,10.5,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/ultima-105mm,,
Courant,Ultima 11mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,32,,,11,11,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/ultima-11mm,,
Courant,Bandit 11mm,ppe,Semi-static Ropes,,EN 1891 Type A,,10,,,,11,11,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/bandit-11mm,,
Courant,Phoenix 8mm Hitch Cord,Hitch Cord,Hitch Cords,Aramid sheath,,,10,,,,8,8,,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-8mm-hitch-cord,,
Courant,Phoenix 10mm Hitch Cord,Hitch Cord,Hitch Cords,Aramid sheath,,,10,,,,10,10,,,,,https://vertical-living.mycourant.com/en/tree-care-material/hitch-cords-and-slings/phoenix-10mm-hitch-cord,,
Courant,Stileo lanyard with stitched eyes,ppe,Lanyards,Polyester sheath; stainless steel wire core,EN 358,,10,,,,12,12,,,,,https://vertical-living.mycourant.com/en/tree-care-material/wire-core-lanyards/stileo-lanyard-with-stitched-eyes-without-hardwear,,
Courant,Flexible Lanyard Flexbee V2,ppe,Lanyards,Polyester sheath; polyamide core,EN 358,,10,,,140,11.5,11.5,,,,,https://www.mycourant.com/en/lanyards/lanyards-flexible-lanyards/longe-flexbee,,
Courant,Flexible Lanyard Flexbee,ppe,Lanyards,Polyester sheath; polyamide core,EN 358,,10,,,140,11.5,11.5,,,,,https://www.mycourant.com/en/lanyards/lanyards-flexible-lanyards/longe-flexbee,,
Courant,Synchro friction saver,ppe,Anchors,Aluminium alloy rings; textile strap,EN 795 Type B,,10,22,,,,,,,,,https://vertical-living.mycourant.com/en/tree-care-material/anchors/synchro-friction-saver,,
Courant,Bandit 10.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,,,10.5,10.5,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/bandit-105mm,,
Courant,Bandit 12.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,37,,,12.5,12.5,,,,,https://www.mycourant.com/en/ropes/semi-static-ropes/bandit-125mm,,
Courant,Wild 11mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,,,11,11,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/wild-11mm,,
Courant,CanyonX 9mm,ppe,Semi-static Ropes,,EN 1891 Type A,,10,,,,9,9,,,,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/canyonx-9mm,,
Courant,Krysler 12.5mm,ppe,Semi-static Ropes,Polyamide,EN 1891 Type A,,10,,,,12.5,12.5,,,,,https://www.mycourant.com/en/ropes/semi-static-ropes/krysler-125mm,,
Courant,Rebel 11mm,ppe,Access Ropes,Polyamide,EN 1891 Type A,,10,,,,11,11,,,,,https://www.mycourant.com/en/ropes/access-ropes/rebel-11-mm,,
Courant,Ellipse rope sling,ppe,Anchors,Polyester webbing,EN 566; EN 795 Type B,,10,22,,,,,Label (ITN),,,,https://vertical-living.mycourant.com/en/tree-care-material/anchors/ellipse-rope-sling,,
Courant,Phoenix rope sling,Sling,Hitch Cords,Aramid sheath,,,10,,,,8,8,,,,,https://www.mycourant.com/en/hitch-cords/phoenix-rope-sling,,
Courant,AKA,rigging,Rigging Ropes,,,,,,,,,,,,MHD00ABC990,,https://vertical-living.mycourant.com/en/tree-care-material/tree-care-ropes/rigging-ropes/aka,,
Courant,Mova,ppe,Pulleys,Aluminium,EN 12278,,10,,,,,,,,RPL92142,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/mova,,
Courant,Orbit 22,ppe,Pulleys,Aluminium,EN 12278,,10,,,,,,,,PPLSPLJF,,https://vertical-living.mycourant.com/en/material-work-at-height/metallics/orbit-22,,
Courant,Hulk,Descender,Descenders,Aluminium,,,10,25,5 kN,,,14,,,,,https://vertical-living.mycourant.com/en/tree-care-material/lowering/hulk,,
Courant,Odin,ppe,Carabiners,Stainless steel,EN 362,,10,25,,,,,,,RMQXANOD,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners,,
Courant,Atoll Ring S,Accessory,Harness Accessories,Aluminium alloy,,,10,25,,,,,,,RANI05BKA,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/atoll,,
Courant,Atoll Ring L,Accessory,Harness Accessories,Aluminium alloy,,,10,25,,,,,,,RANI04FLA,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/atoll,,
Courant,Honos L Yellow,no ppe,Carabiners,,,,,,15 kg,,,,,,RMQHONLJ,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/honos,,
Courant,Honos L Blue,no ppe,Carabiners,,,,,,15 kg,,,,,,RMQHONLB,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/honos,,
Courant,Honos L Red,no ppe,Carabiners,,,,,,15 kg,,,,,,RMQHONLR,,https://vertical-living.mycourant.com/en/tree-care-material/carabiners/honos,,
Courant,Extrema 10.5mm,ppe,Semi-static Ropes,Polyamide sheath; X-Braid Polyamide core,EN 1891 Type A,,10,32,,,10.5,10.5,,,MM8+++++,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/extrema-105mm,,
Courant,Extrema 11mm,ppe,Semi-static Ropes,Polyester sheath; X-Braid Polyamide core,EN 1891 Type A,,10,33,,,11,11,,,ML8+++++,,https://vertical-living.mycourant.com/en/material-work-at-height/ropes/semi-static-ropes/extrema-11mm,,
Courant,Millo Primary Bridge 25cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PS25+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Courant,Millo Secondary Bridge 25cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PA25+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Courant,Millo Primary Bridge 30cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PS30+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Courant,Millo Secondary Bridge 30cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PA30+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Courant,Millo Primary Bridge 35cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PS35+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Courant,Millo Secondary Bridge 35cm,Accessory,Harness Accessories,Polyamide,,,10,,,,,,Label,,REL0PA35+,,https://vertical-living.mycourant.com/en/tree-care-material/harnesses-accessories/millo,,
Cousin,ATRAX 11.6 - 35m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6 - 45m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6 - 60m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6 - 35m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6 - 45m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6 - 60m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,ATRAX 11.6,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,11.6,11.6,,,1781,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/atrax-11-6/,,
Cousin,LIGNUM 12.5 - 35m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5 - 45m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5 - 60m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5 - 35m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5 - 45m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5 - 60m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,LIGNUM 12.5,ppe,climbing rope,Polyester,EN 1891 Type A; ANSI Z133,15,10,18,,,12.5,12.5,,,1783,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/lignum-12-5/,,
Cousin,BLACK WIDOW 12.2 - 35m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2 - 45m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2 - 60m - 1 splice,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2 - 35m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2 - 45m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2 - 60m - 2 splices,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,BLACK WIDOW 12.2,ppe,climbing rope,Polyester,EN 1891 Type A,15,10,29,,,12.2,12.2,,,1777,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/black-widow-12-2/,,
Cousin,RUSH 11,ppe,climbing rope,Polyamide,EN 1891,,,30,,,11,11,,,1435,https://www.cousin-group.com/wp-content/uploads/2025/07/CT-Notice-Statiques-24-WEB-1.pdf,https://www.cousin-group.com/en/product/rush-11/,,
Cousin,PRUSSIK ARAMADILLO 10 - 70 cm,ppe,prusik cord,Polyamide core; Aramid/Polyester sheath,EN 795:2012 Type B,,,20,,,10,10,,,CT227710P003,https://www.cousin-group.com/wp-content/uploads/2025/07/Notice-pharmaceutique-Prussik-2025-400x180-1.pdf,https://www.cousin-group.com/en/product/prussik-aramadillo-10/,,
Cousin,PRUSSIK ARAMADILLO 10 - 90 cm,ppe,prusik cord,Polyamide core; Aramid/Polyester sheath,EN 795:2012 Type B,,,20,,,10,10,,,CT227710P004,https://www.cousin-group.com/wp-content/uploads/2025/07/Notice-pharmaceutique-Prussik-2025-400x180-1.pdf,https://www.cousin-group.com/en/product/prussik-aramadillo-10/,,
DMM,PerfectO Locking Locksafe Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A597,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Locksafe Lime,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A597LG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Locksafe Matt Grey,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A597MG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Locksafe Orange,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A597OR,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Screwgate Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A592,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Screwgate Lime,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A592LG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Screwgate Matt Grey,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A592MG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Screwgate Orange,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A592OR,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Kwiklock Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B, EN362:2004 B",UNL,UNL,24 kN,,,,,,,A593,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Locksafe Captive Bar Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B/T, EN362:2004 B/T",UNL,UNL,24 kN,,,,,,,A597CB,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Screwgate Captive Bar Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B/T, EN362:2004 B/T",UNL,UNL,24 kN,,,,,,,A592CB,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,PerfectO Locking Kwiklock Captive Bar Titanium,ppe,Connectors,Aluminium alloy,"EN12275:2013 X/B/T, EN362:2004 B/T",UNL,UNL,24 kN,,,,,,,A593CB,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/perfecto,,
DMM,Ultra O Locksafe Titanium,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A327,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Locksafe Lime,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A327LG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Locksafe Matt Grey,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A327MG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Locksafe Orange,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A327OR,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Locksafe Green,no ppe,Connectors,Aluminium alloy,,UNL,UNL,,,,,,,,A327GR,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Screwgate Titanium,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A322,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Screwgate Lime,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A322LG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Screwgate Matt Grey,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A322MG,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Screwgate Orange,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A322OR,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Screwgate Red,no ppe,Connectors,Aluminium alloy,,UNL,UNL,,,,,,,,A322RD,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Kwiklock Titanium,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B, UIAA121:2009",UNL,UNL,25 kN,,,,,,,A323,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
DMM,Ultra O Durolock Titanium,ppe,Connectors,Aluminium alloy,"EN362:2004 B, EN12275:2013 X/B",UNL,UNL,25 kN,,,,,,,A324,https://assets.dmmwales.com/download/114/,https://eu.dmmwales.com/products/ultra-o,,
